,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm
6727,142.0,-3.0,141.0,-3.0,141.0,-2.0,142.0,-2.0,142.0,-3.0,92.95699199040732,0.0013913768771417387
6730,-80.0,-4.0,-81.0,-4.0,-81.0,-3.0,-80.0,-3.0,-80.0,-4.0,17.823721965154014,0.013656726035399492
6731,-79.0,-4.0,-80.0,-4.0,-80.0,-3.0,-79.0,-3.0,-79.0,-4.0,24.66425746679306,0.017788984008647535
6732,-78.0,-4.0,-79.0,-4.0,-79.0,-3.0,-78.0,-3.0,-78.0,-4.0,1.4166434605916343,0.0025573458697055952
6738,-60.0,-4.0,-61.0,-4.0,-61.0,-3.0,-60.0,-3.0,-60.0,-4.0,99.91535544395447,0.0018060801579317335
6739,-59.0,-4.0,-60.0,-4.0,-60.0,-3.0,-59.0,-3.0,-59.0,-4.0,98.58772357304892,0.00239645825146307
6741,-56.0,-4.0,-57.0,-4.0,-57.0,-3.0,-56.0,-3.0,-56.0,-4.0,75.59024194876352,0.0006550321659641995
6742,-53.0,-4.0,-54.0,-4.0,-54.0,-3.0,-53.0,-3.0,-53.0,-4.0,12.99292246500651,0.0014618819095223961
6743,-52.0,-4.0,-53.0,-4.0,-53.0,-3.0,-52.0,-3.0,-52.0,-4.0,67.16091632843018,0.0007598833569123834
6744,-51.0,-4.0,-52.0,-4.0,-52.0,-3.0,-51.0,-3.0,-51.0,-4.0,46.13353908061981,0.0007886420147607483
6745,-50.0,-4.0,-51.0,-4.0,-51.0,-3.0,-50.0,-3.0,-50.0,-4.0,15.776973962783813,0.001363652218167276
6746,-49.0,-4.0,-50.0,-4.0,-50.0,-3.0,-49.0,-3.0,-49.0,-4.0,89.9131158987681,0.007550209205365972
6748,-47.0,-4.0,-48.0,-4.0,-48.0,-3.0,-47.0,-3.0,-47.0,-4.0,46.52594129244487,0.002791725035117494
6749,-46.0,-4.0,-47.0,-4.0,-47.0,-3.0,-46.0,-3.0,-46.0,-4.0,39.064738154411316,0.003384410943868425
6750,-45.0,-4.0,-46.0,-4.0,-46.0,-3.0,-45.0,-3.0,-45.0,-4.0,62.0109756787618,0.012223587815515548
6751,-44.0,-4.0,-45.0,-4.0,-45.0,-3.0,-44.0,-3.0,-44.0,-4.0,38.16079317281644,0.014538207098463965
6753,-42.0,-4.0,-43.0,-4.0,-43.0,-3.0,-42.0,-3.0,-42.0,-4.0,98.33851655324301,0.011216478814665587
6754,-41.0,-4.0,-42.0,-4.0,-42.0,-3.0,-41.0,-3.0,-41.0,-4.0,99.9964714050293,0.007558757382497054
6755,-40.0,-4.0,-41.0,-4.0,-41.0,-3.0,-40.0,-3.0,-40.0,-4.0,93.63475243250528,0.02287980934106586
6756,-39.0,-4.0,-40.0,-4.0,-40.0,-3.0,-39.0,-3.0,-39.0,-4.0,97.93124596277872,0.015459938738942058
6757,-38.0,-4.0,-39.0,-4.0,-39.0,-3.0,-38.0,-3.0,-38.0,-4.0,88.45484455426535,0.12452221056386839
6759,13.0,-4.0,12.0,-4.0,12.0,-3.0,13.0,-3.0,13.0,-4.0,93.94689997037253,0.0038351347874699213
6760,14.0,-4.0,13.0,-4.0,13.0,-3.0,14.0,-3.0,14.0,-4.0,67.78064767519632,0.005821947902797662
6761,15.0,-4.0,14.0,-4.0,14.0,-3.0,15.0,-3.0,15.0,-4.0,62.92424201965332,0.0028738873325173594
6762,16.0,-4.0,15.0,-4.0,15.0,-3.0,16.0,-3.0,16.0,-4.0,22.247347235679626,0.13502709315160816
6763,17.0,-4.0,16.0,-4.0,16.0,-3.0,17.0,-3.0,17.0,-4.0,54.357969760894775,0.00371872294763617
6764,18.0,-4.0,17.0,-4.0,17.0,-3.0,18.0,-3.0,18.0,-4.0,40.382955471674606,0.004945457120386999
6766,20.0,-4.0,19.0,-4.0,19.0,-3.0,20.0,-3.0,20.0,-4.0,31.4678152402242,0.009116426977076323
6768,22.0,-4.0,21.0,-4.0,21.0,-3.0,22.0,-3.0,22.0,-4.0,99.54732259114584,0.005480147620424662
6770,24.0,-4.0,23.0,-4.0,23.0,-3.0,24.0,-3.0,24.0,-4.0,95.21020650863647,0.0002129924213002532
6771,25.0,-4.0,24.0,-4.0,24.0,-3.0,25.0,-3.0,25.0,-4.0,99.23912088076273,0.0003701773499852789
6772,26.0,-4.0,25.0,-4.0,25.0,-3.0,26.0,-3.0,26.0,-4.0,86.67433063189188,0.0030932187059773326
6773,27.0,-4.0,26.0,-4.0,26.0,-3.0,27.0,-3.0,27.0,-4.0,64.96073802312216,0.010677947607531872
6775,29.0,-4.0,28.0,-4.0,28.0,-3.0,29.0,-3.0,29.0,-4.0,42.1415130297343,0.016781842509435686
6776,30.0,-4.0,29.0,-4.0,29.0,-3.0,30.0,-3.0,30.0,-4.0,6.091048071781794,0.08669175604016573
6777,31.0,-4.0,30.0,-4.0,30.0,-3.0,31.0,-3.0,31.0,-4.0,21.49191598097483,0.04123846863011148
6778,32.0,-4.0,31.0,-4.0,31.0,-3.0,32.0,-3.0,32.0,-4.0,34.51416691144307,0.005840218942893582
6779,33.0,-4.0,32.0,-4.0,32.0,-3.0,33.0,-3.0,33.0,-4.0,4.765916367371878,0.031374511829265636
6780,34.0,-4.0,33.0,-4.0,33.0,-3.0,34.0,-3.0,34.0,-4.0,0.9796281034747759,0.03309989259584144
6781,35.0,-4.0,34.0,-4.0,34.0,-3.0,35.0,-3.0,35.0,-4.0,0.7972069084644318,0.0153306236184579
6782,36.0,-4.0,35.0,-4.0,35.0,-3.0,36.0,-3.0,36.0,-4.0,17.430154482523598,0.025324094436991015
6783,37.0,-4.0,36.0,-4.0,36.0,-3.0,37.0,-3.0,37.0,-4.0,13.05637905995051,0.02235775958647854
6784,38.0,-4.0,37.0,-4.0,37.0,-3.0,38.0,-3.0,38.0,-4.0,32.33032127221425,0.01907994439270989
6785,39.0,-4.0,38.0,-4.0,38.0,-3.0,39.0,-3.0,39.0,-4.0,21.11339271068573,0.007997789684480295
6786,40.0,-4.0,39.0,-4.0,39.0,-3.0,40.0,-3.0,40.0,-4.0,0.9369009562457601,0.07373307099090141
6787,41.0,-4.0,40.0,-4.0,40.0,-3.0,41.0,-3.0,41.0,-4.0,3.3441046873728433,1.1867909672350667e-05
6788,102.0,-4.0,101.0,-4.0,101.0,-3.0,102.0,-3.0,102.0,-4.0,49.75235462188721,0.000842314610456024
6789,103.0,-4.0,102.0,-4.0,102.0,-3.0,103.0,-3.0,103.0,-4.0,58.77519249916077,0.0389978060945839
6790,104.0,-4.0,103.0,-4.0,103.0,-3.0,104.0,-3.0,104.0,-4.0,52.14106241861979,0.037731485777241135
6791,105.0,-4.0,104.0,-4.0,104.0,-3.0,105.0,-3.0,105.0,-4.0,51.83905363082886,0.05397660555413339
6792,106.0,-4.0,105.0,-4.0,105.0,-3.0,106.0,-3.0,106.0,-4.0,62.356130282084145,0.02302309986202949
6793,108.0,-4.0,107.0,-4.0,107.0,-3.0,108.0,-3.0,108.0,-4.0,99.51123197873434,4.291645252254625e-05
6794,112.0,-4.0,111.0,-4.0,111.0,-3.0,112.0,-3.0,112.0,-4.0,94.80922420819601,0.00017365527868928846
6795,113.0,-4.0,112.0,-4.0,112.0,-3.0,113.0,-3.0,113.0,-4.0,90.20041028658548,0.0002413858886292651
6796,114.0,-4.0,113.0,-4.0,113.0,-3.0,114.0,-3.0,114.0,-4.0,84.76601243019104,0.0002049511855657595
6797,115.0,-4.0,114.0,-4.0,114.0,-3.0,115.0,-3.0,115.0,-4.0,66.31002426147461,0.023326784011231873
6798,116.0,-4.0,115.0,-4.0,115.0,-3.0,116.0,-3.0,116.0,-4.0,73.40120673179626,0.013934115430477019
6799,117.0,-4.0,116.0,-4.0,116.0,-3.0,117.0,-3.0,117.0,-4.0,87.39456733067831,0.0029585349173455477
6800,119.0,-4.0,118.0,-4.0,118.0,-3.0,119.0,-3.0,119.0,-4.0,43.99601221084595,0.0016322637688212314
6801,120.0,-4.0,119.0,-4.0,119.0,-3.0,120.0,-3.0,120.0,-4.0,27.381349603335064,0.03650847375129321
6802,121.0,-4.0,120.0,-4.0,120.0,-3.0,121.0,-3.0,121.0,-4.0,40.57991802692413,0.02319659835107527
6803,122.0,-4.0,121.0,-4.0,121.0,-3.0,122.0,-3.0,122.0,-4.0,76.28150383631387,0.0129000382970372
6804,123.0,-4.0,122.0,-4.0,122.0,-3.0,123.0,-3.0,123.0,-4.0,72.58862853050232,0.02050059802530524
6805,127.0,-4.0,126.0,-4.0,126.0,-3.0,127.0,-3.0,127.0,-4.0,75.00832279523215,0.0024977367767425123
6806,128.0,-4.0,127.0,-4.0,127.0,-3.0,128.0,-3.0,128.0,-4.0,94.81509725252786,0.0010518559694474977
6807,129.0,-4.0,128.0,-4.0,128.0,-3.0,129.0,-3.0,129.0,-4.0,98.20867975552878,0.013809476061508424
6808,130.0,-4.0,129.0,-4.0,129.0,-3.0,130.0,-3.0,130.0,-4.0,81.60072366396585,0.0004955074204954675
6809,131.0,-4.0,130.0,-4.0,130.0,-3.0,131.0,-3.0,131.0,-4.0,90.90076883633932,0.0015759878620326922
6811,136.0,-4.0,135.0,-4.0,135.0,-3.0,136.0,-3.0,136.0,-4.0,99.32448466618857,0.004393138950278646
6814,139.0,-4.0,138.0,-4.0,138.0,-3.0,139.0,-3.0,139.0,-4.0,99.90011850992838,0.010546183911917754
6816,141.0,-4.0,140.0,-4.0,140.0,-3.0,141.0,-3.0,141.0,-4.0,99.3694762388865,0.0019386660561919401
6817,142.0,-4.0,141.0,-4.0,141.0,-3.0,142.0,-3.0,142.0,-4.0,99.99818007151285,0.0020031397020828794
6818,143.0,-4.0,142.0,-4.0,142.0,-3.0,143.0,-3.0,143.0,-4.0,89.22967513402304,0.004806144354496259
6819,144.0,-4.0,143.0,-4.0,143.0,-3.0,144.0,-3.0,144.0,-4.0,82.09610184033713,0.007712069871244784
6820,145.0,-4.0,144.0,-4.0,144.0,-3.0,145.0,-3.0,145.0,-4.0,85.49525936444601,0.00153683020214764
6821,152.0,-4.0,151.0,-4.0,151.0,-3.0,152.0,-3.0,152.0,-4.0,98.51861397425333,0.0008849897564856958
6822,-81.0,-5.0,-82.0,-5.0,-82.0,-4.0,-81.0,-4.0,-81.0,-5.0,45.009277264277145,0.004826821587932012
6823,-80.0,-5.0,-81.0,-5.0,-81.0,-4.0,-80.0,-4.0,-80.0,-5.0,60.67070166269938,0.034653403296627715
6824,-79.0,-5.0,-80.0,-5.0,-80.0,-4.0,-79.0,-4.0,-79.0,-5.0,6.894972051183383,0.010232176838405363
6825,-78.0,-5.0,-79.0,-5.0,-79.0,-4.0,-78.0,-4.0,-78.0,-5.0,15.47158807516098,0.00336134914626099
6835,-55.0,-5.0,-56.0,-5.0,-56.0,-4.0,-55.0,-4.0,-55.0,-5.0,99.62959289550781,0.0004469290340142146
6836,-54.0,-5.0,-55.0,-5.0,-55.0,-4.0,-54.0,-4.0,-54.0,-5.0,22.06341177225113,5.902175724062925e-05
6837,-50.0,-5.0,-51.0,-5.0,-51.0,-4.0,-50.0,-4.0,-50.0,-5.0,40.70348143577576,0.001019660038838133
6838,-49.0,-5.0,-50.0,-5.0,-50.0,-4.0,-49.0,-4.0,-49.0,-5.0,23.533237973848976,0.008507802887125793
6839,-48.0,-5.0,-49.0,-5.0,-49.0,-4.0,-48.0,-4.0,-48.0,-5.0,19.424305856227875,0.003593515051503538
6840,-47.0,-5.0,-48.0,-5.0,-48.0,-4.0,-47.0,-4.0,-47.0,-5.0,54.74180380503336,0.005519487831133593
6841,-46.0,-5.0,-47.0,-5.0,-47.0,-4.0,-46.0,-4.0,-46.0,-5.0,36.17173085610072,0.0024514326528379733
6842,-45.0,-5.0,-46.0,-5.0,-46.0,-4.0,-45.0,-4.0,-45.0,-5.0,45.9879716237386,0.005066938902665242
6843,-44.0,-5.0,-45.0,-5.0,-45.0,-4.0,-44.0,-4.0,-44.0,-5.0,49.7977872689565,0.011232161946303922
6844,-43.0,-5.0,-44.0,-5.0,-44.0,-4.0,-43.0,-4.0,-43.0,-5.0,99.95489319165549,0.009862515759297653
6845,-42.0,-5.0,-43.0,-5.0,-43.0,-4.0,-42.0,-4.0,-42.0,-5.0,99.93462761243185,0.038174094300101165
6847,-40.0,-5.0,-41.0,-5.0,-41.0,-4.0,-40.0,-4.0,-40.0,-5.0,97.00990915298462,0.008003372832135524
6848,-39.0,-5.0,-40.0,-5.0,-40.0,-4.0,-39.0,-4.0,-39.0,-5.0,90.40030837059021,0.008620215626991508
6849,-38.0,-5.0,-39.0,-5.0,-39.0,-4.0,-38.0,-4.0,-38.0,-5.0,88.7749989827474,0.010974927653384335
6850,-37.0,-5.0,-38.0,-5.0,-38.0,-4.0,-37.0,-4.0,-37.0,-5.0,77.13957031567892,0.02021559559104207
6851,-36.0,-5.0,-37.0,-5.0,-37.0,-4.0,-36.0,-4.0,-36.0,-5.0,99.99999602635702,0.004353992676426269
6853,13.0,-5.0,12.0,-5.0,12.0,-4.0,13.0,-4.0,13.0,-5.0,85.23883620897928,0.014275980999465709
6854,14.0,-5.0,13.0,-5.0,13.0,-4.0,14.0,-4.0,14.0,-5.0,76.21492346127829,0.01670384911051347
6855,15.0,-5.0,14.0,-5.0,14.0,-4.0,15.0,-4.0,15.0,-5.0,85.90791821479797,0.012513649351110281
6856,16.0,-5.0,15.0,-5.0,15.0,-4.0,16.0,-4.0,16.0,-5.0,68.27249825000763,0.13090028958623307
6857,17.0,-5.0,16.0,-5.0,16.0,-4.0,17.0,-4.0,17.0,-5.0,75.27797818183899,0.010032088034434384
6858,18.0,-5.0,17.0,-5.0,17.0,-4.0,18.0,-4.0,18.0,-5.0,59.52483117580414,0.012869142234473632
6859,19.0,-5.0,18.0,-5.0,18.0,-4.0,19.0,-4.0,19.0,-5.0,91.04334115982056,0.033306729453884486
6860,20.0,-5.0,19.0,-5.0,19.0,-4.0,20.0,-4.0,20.0,-5.0,81.74960613250732,0.018979883229724298
6861,21.0,-5.0,20.0,-5.0,20.0,-4.0,21.0,-4.0,21.0,-5.0,95.30523618062338,0.01202171402188045
6862,22.0,-5.0,21.0,-5.0,21.0,-4.0,22.0,-4.0,22.0,-5.0,97.99917340278625,0.013605938590557068
6866,27.0,-5.0,26.0,-5.0,26.0,-4.0,27.0,-4.0,27.0,-5.0,89.39410050710043,0.012364772718471594
6868,30.0,-5.0,29.0,-5.0,29.0,-4.0,30.0,-4.0,30.0,-5.0,27.376578251520794,0.026702765767279438
6869,31.0,-5.0,30.0,-5.0,30.0,-4.0,31.0,-4.0,31.0,-5.0,31.715501348177593,0.01678492983631066
6870,32.0,-5.0,31.0,-5.0,31.0,-4.0,32.0,-4.0,32.0,-5.0,42.48114923636119,0.008466038833678084
6871,33.0,-5.0,32.0,-5.0,32.0,-4.0,33.0,-4.0,33.0,-5.0,12.241946409145992,0.022198338788114138
6872,34.0,-5.0,33.0,-5.0,33.0,-4.0,34.0,-4.0,34.0,-5.0,1.9267075850317876,0.01455778943336269
6873,35.0,-5.0,34.0,-5.0,34.0,-4.0,35.0,-4.0,35.0,-5.0,0.1502201290956388,0.023327479320990153
6874,36.0,-5.0,35.0,-5.0,35.0,-4.0,36.0,-4.0,36.0,-5.0,4.460956404606501,0.018573564713683335
6875,37.0,-5.0,36.0,-5.0,36.0,-4.0,37.0,-4.0,37.0,-5.0,9.275569766759872,0.007438231402098424
6876,38.0,-5.0,37.0,-5.0,37.0,-4.0,38.0,-4.0,38.0,-5.0,7.4377356717983885,0.004096960662210968
6877,39.0,-5.0,38.0,-5.0,38.0,-4.0,39.0,-4.0,39.0,-5.0,8.430802077054977,0.036296514235414815
6878,40.0,-5.0,39.0,-5.0,39.0,-4.0,40.0,-4.0,40.0,-5.0,0.729715342943867,0.02899619947713994
6879,103.0,-5.0,102.0,-5.0,102.0,-4.0,103.0,-4.0,103.0,-5.0,70.54129044214883,0.0003508109566197299
6880,104.0,-5.0,103.0,-5.0,103.0,-4.0,104.0,-4.0,104.0,-5.0,86.49391730626425,0.013357971256801321
6881,105.0,-5.0,104.0,-5.0,104.0,-4.0,105.0,-4.0,105.0,-5.0,25.33019135395686,0.06553437244431637
6882,106.0,-5.0,105.0,-5.0,105.0,-4.0,106.0,-4.0,106.0,-5.0,17.486891647179924,0.0970739747725873
6883,116.0,-5.0,115.0,-5.0,115.0,-4.0,116.0,-4.0,116.0,-5.0,79.37215566635132,0.0001024277206206881
6884,120.0,-5.0,119.0,-5.0,119.0,-4.0,120.0,-4.0,120.0,-5.0,23.21651577949524,0.10236747111130502
6885,121.0,-5.0,120.0,-5.0,120.0,-4.0,121.0,-4.0,121.0,-5.0,15.438055495421091,0.0016242388186668143
6886,122.0,-5.0,121.0,-5.0,121.0,-4.0,122.0,-4.0,122.0,-5.0,53.292644023895264,0.005553372180340502
6887,123.0,-5.0,122.0,-5.0,122.0,-4.0,123.0,-4.0,123.0,-5.0,61.60765687624613,0.019509695695136903
6888,124.0,-5.0,123.0,-5.0,123.0,-4.0,124.0,-4.0,124.0,-5.0,90.33614993095398,0.0032788515485370653
6889,136.0,-5.0,135.0,-5.0,135.0,-4.0,136.0,-4.0,136.0,-5.0,99.29736653963724,0.0003758061203777451
6890,137.0,-5.0,136.0,-5.0,136.0,-4.0,137.0,-4.0,137.0,-5.0,94.21284000078836,0.0015748789220260675
6892,139.0,-5.0,138.0,-5.0,138.0,-4.0,139.0,-4.0,139.0,-5.0,99.02661045392355,0.001864165948018297
6893,140.0,-5.0,139.0,-5.0,139.0,-4.0,140.0,-4.0,140.0,-5.0,99.99646544456482,0.0027084816533756153
6895,143.0,-5.0,142.0,-5.0,142.0,-4.0,143.0,-4.0,143.0,-5.0,98.53787223498026,0.0038129027261786064
6896,144.0,-5.0,143.0,-5.0,143.0,-4.0,144.0,-4.0,144.0,-5.0,88.36597601572672,0.005283929763863825
6897,145.0,-5.0,144.0,-5.0,144.0,-4.0,145.0,-4.0,145.0,-5.0,76.51769916216531,0.004644361026677719
6898,146.0,-5.0,145.0,-5.0,145.0,-4.0,146.0,-4.0,146.0,-5.0,99.82707301775613,0.007546759289419976
6899,153.0,-5.0,152.0,-5.0,152.0,-4.0,153.0,-4.0,153.0,-5.0,98.8075097401937,0.002667910013439692
6900,-80.0,-6.0,-81.0,-6.0,-81.0,-5.0,-80.0,-5.0,-80.0,-6.0,83.98531277974448,0.005164018072953918
6901,-79.0,-6.0,-80.0,-6.0,-80.0,-5.0,-79.0,-5.0,-79.0,-6.0,64.93737896283469,0.007709286003082989
6902,-78.0,-6.0,-79.0,-6.0,-79.0,-5.0,-78.0,-5.0,-78.0,-6.0,11.31059465308984,0.013869660683907664
6903,-77.0,-6.0,-78.0,-6.0,-78.0,-5.0,-77.0,-5.0,-77.0,-6.0,89.22764460245767,0.008735200913194791
6914,-51.0,-6.0,-52.0,-6.0,-52.0,-5.0,-51.0,-5.0,-51.0,-6.0,47.37726251284282,0.0005674241802295296
6915,-50.0,-6.0,-51.0,-6.0,-51.0,-5.0,-50.0,-5.0,-50.0,-6.0,49.94945029417674,0.0005815214585392982
6916,-49.0,-6.0,-50.0,-6.0,-50.0,-5.0,-49.0,-5.0,-49.0,-6.0,6.111973275740942,0.00918242507066562
6917,-48.0,-6.0,-49.0,-6.0,-49.0,-5.0,-48.0,-5.0,-48.0,-6.0,4.152118973433971,0.003155619817433053
6918,-47.0,-6.0,-48.0,-6.0,-48.0,-5.0,-47.0,-5.0,-47.0,-6.0,16.35656331976255,0.015047558448974228
6919,-46.0,-6.0,-47.0,-6.0,-47.0,-5.0,-46.0,-5.0,-46.0,-6.0,44.52116986115773,0.0031129946059114135
6920,-45.0,-6.0,-46.0,-6.0,-46.0,-5.0,-45.0,-5.0,-45.0,-6.0,91.9358511765798,0.0028965242722494354
6921,-44.0,-6.0,-45.0,-6.0,-45.0,-5.0,-44.0,-5.0,-44.0,-6.0,40.001436074574784,0.004796329342091079
6922,-43.0,-6.0,-44.0,-6.0,-44.0,-5.0,-43.0,-5.0,-43.0,-6.0,84.94811058044434,0.00411498507421036
6923,-42.0,-6.0,-43.0,-6.0,-43.0,-5.0,-42.0,-5.0,-42.0,-6.0,99.78545904159546,0.005516083821302049
6924,-41.0,-6.0,-42.0,-6.0,-42.0,-5.0,-41.0,-5.0,-41.0,-6.0,87.66504526138306,0.0016051899319037305
6925,-40.0,-6.0,-41.0,-6.0,-41.0,-5.0,-40.0,-5.0,-40.0,-6.0,98.6136813958486,0.005331690175712813
6926,-39.0,-6.0,-40.0,-6.0,-40.0,-5.0,-39.0,-5.0,-39.0,-6.0,68.63700350125632,0.009950664911805367
6927,-38.0,-6.0,-39.0,-6.0,-39.0,-5.0,-38.0,-5.0,-38.0,-6.0,54.12575205167135,0.01071835162601589
6928,-37.0,-6.0,-38.0,-6.0,-38.0,-5.0,-37.0,-5.0,-37.0,-6.0,97.1614102522532,0.009087270933480817
6929,-36.0,-6.0,-37.0,-6.0,-37.0,-5.0,-36.0,-5.0,-36.0,-6.0,89.93494113286337,0.009680523288958926
6930,-35.0,-6.0,-36.0,-6.0,-36.0,-5.0,-35.0,-5.0,-35.0,-6.0,68.02829504013062,0.0554574912832802
6931,13.0,-6.0,12.0,-6.0,12.0,-5.0,13.0,-5.0,13.0,-6.0,94.1235343615214,0.017623399545103897
6932,14.0,-6.0,13.0,-6.0,13.0,-5.0,14.0,-5.0,14.0,-6.0,92.30272769927979,0.024240569916128055
6933,15.0,-6.0,14.0,-6.0,14.0,-5.0,15.0,-5.0,15.0,-6.0,96.79122765858969,0.012487767866245206
6934,16.0,-6.0,15.0,-6.0,15.0,-5.0,16.0,-5.0,16.0,-6.0,99.62052702903748,0.0120385831734159
6935,17.0,-6.0,16.0,-6.0,16.0,-5.0,17.0,-5.0,17.0,-6.0,98.88050556182861,0.009400461706158238
6936,18.0,-6.0,17.0,-6.0,17.0,-5.0,18.0,-5.0,18.0,-6.0,84.08216436704001,0.009081048078730352
6937,19.0,-6.0,18.0,-6.0,18.0,-5.0,19.0,-5.0,19.0,-6.0,73.12485774358115,0.010782345822500712
6938,20.0,-6.0,19.0,-6.0,19.0,-5.0,20.0,-5.0,20.0,-6.0,50.28005341688792,0.015122047955542253
6939,21.0,-6.0,20.0,-6.0,20.0,-5.0,21.0,-5.0,21.0,-6.0,99.85916018486023,0.019147166552922954
6941,23.0,-6.0,22.0,-6.0,22.0,-5.0,23.0,-5.0,23.0,-6.0,99.18641646703085,0.05045690788141437
6942,24.0,-6.0,23.0,-6.0,23.0,-5.0,24.0,-5.0,24.0,-6.0,90.78238010406494,0.10499355199977506
6943,25.0,-6.0,24.0,-6.0,24.0,-5.0,25.0,-5.0,25.0,-6.0,99.97941851615906,0.011413729135468367
6945,27.0,-6.0,26.0,-6.0,26.0,-5.0,27.0,-5.0,27.0,-6.0,96.54597838719687,0.008387329899541083
6946,28.0,-6.0,27.0,-6.0,27.0,-5.0,28.0,-5.0,28.0,-6.0,98.42858910560608,0.005247303595299502
6948,30.0,-6.0,29.0,-6.0,29.0,-5.0,30.0,-5.0,30.0,-6.0,21.40499005715052,0.003880476655562172
6949,31.0,-6.0,30.0,-6.0,30.0,-5.0,31.0,-5.0,31.0,-6.0,2.5825204638143378,0.00390073848256591
6950,32.0,-6.0,31.0,-6.0,31.0,-5.0,32.0,-5.0,32.0,-6.0,22.369062900543213,0.005934020045140819
6951,33.0,-6.0,32.0,-6.0,32.0,-5.0,33.0,-5.0,33.0,-6.0,2.3756784076491995,0.003515907373755324
6952,34.0,-6.0,33.0,-6.0,33.0,-5.0,34.0,-5.0,34.0,-6.0,12.696252018213272,0.0027542135727602213
6953,35.0,-6.0,34.0,-6.0,34.0,-5.0,35.0,-5.0,35.0,-6.0,0.4754212102852762,0.006363088007853847
6954,36.0,-6.0,35.0,-6.0,35.0,-5.0,36.0,-5.0,36.0,-6.0,1.3019148648406067,0.02175811616879019
6955,37.0,-6.0,36.0,-6.0,36.0,-5.0,37.0,-5.0,37.0,-6.0,1.016870466992259,0.02234780891065369
6956,38.0,-6.0,37.0,-6.0,37.0,-5.0,38.0,-5.0,38.0,-6.0,10.000793139139812,0.01598020198074623
6957,39.0,-6.0,38.0,-6.0,38.0,-5.0,39.0,-5.0,39.0,-6.0,3.373489777247111,0.012459419735967196
6958,40.0,-6.0,39.0,-6.0,39.0,-5.0,40.0,-5.0,40.0,-6.0,0.649694912135601,0.03197969592006412
6960,105.0,-6.0,104.0,-6.0,104.0,-5.0,105.0,-5.0,105.0,-6.0,27.538376053174336,0.0015888488370931267
6961,106.0,-6.0,105.0,-6.0,105.0,-5.0,106.0,-5.0,106.0,-6.0,5.972195540865263,0.08679936448017053
6962,107.0,-6.0,106.0,-6.0,106.0,-5.0,107.0,-5.0,107.0,-6.0,22.931401431560516,0.6255594497316982
6963,108.0,-6.0,107.0,-6.0,107.0,-5.0,108.0,-5.0,108.0,-6.0,0.7254257487754028,0.16197108329738757
6964,113.0,-6.0,112.0,-6.0,112.0,-5.0,113.0,-5.0,113.0,-6.0,39.78840013345082,0.008118994936009975
6965,120.0,-6.0,119.0,-6.0,119.0,-5.0,120.0,-5.0,120.0,-6.0,8.536307017008465,0.029621857863084786
6966,121.0,-6.0,120.0,-6.0,120.0,-5.0,121.0,-5.0,121.0,-6.0,13.137766222159067,0.0008372777749426017
6967,122.0,-6.0,121.0,-6.0,121.0,-5.0,122.0,-5.0,122.0,-6.0,84.89550352096558,0.00024828193687742654
6968,123.0,-6.0,122.0,-6.0,122.0,-5.0,123.0,-5.0,123.0,-6.0,40.009165803591415,0.007881346481940688
6969,124.0,-6.0,123.0,-6.0,123.0,-5.0,124.0,-5.0,124.0,-6.0,70.53316235542297,0.002415629621088059
6970,125.0,-6.0,124.0,-6.0,124.0,-5.0,125.0,-5.0,125.0,-6.0,50.21393100420634,0.0007229462193931004
6971,133.0,-6.0,132.0,-6.0,132.0,-5.0,133.0,-5.0,133.0,-6.0,96.42336169878641,0.0058759733386092436
6972,135.0,-6.0,134.0,-6.0,134.0,-5.0,135.0,-5.0,135.0,-6.0,99.93621905644736,0.0018927933531053627
6973,140.0,-6.0,139.0,-6.0,139.0,-5.0,140.0,-5.0,140.0,-6.0,99.86249804496765,0.00137431766863195
6976,143.0,-6.0,142.0,-6.0,142.0,-5.0,143.0,-5.0,143.0,-6.0,94.708780447642,0.007199398543328619
6977,144.0,-6.0,143.0,-6.0,143.0,-5.0,144.0,-5.0,144.0,-6.0,98.8348146279653,0.01839543464691387
6978,145.0,-6.0,144.0,-6.0,144.0,-5.0,145.0,-5.0,145.0,-6.0,84.83562668164572,0.02792996582862738
6979,146.0,-6.0,145.0,-6.0,145.0,-5.0,146.0,-5.0,146.0,-6.0,71.19388779004416,0.01714568931233558
6980,147.0,-6.0,146.0,-6.0,146.0,-5.0,147.0,-5.0,147.0,-6.0,94.4322625796,0.004071025236451845
6981,148.0,-6.0,147.0,-6.0,147.0,-5.0,148.0,-5.0,148.0,-6.0,88.32968274752298,0.0021632508404875765
6987,-80.0,-7.0,-81.0,-7.0,-81.0,-6.0,-80.0,-6.0,-80.0,-7.0,94.68910892804465,0.0017972823001595264
6988,-79.0,-7.0,-80.0,-7.0,-80.0,-6.0,-79.0,-6.0,-79.0,-7.0,70.50652106602988,0.037883120981160076
6989,-78.0,-7.0,-79.0,-7.0,-79.0,-6.0,-78.0,-6.0,-78.0,-7.0,0.586043067354088,0.025695974902101106
6990,-77.0,-7.0,-78.0,-7.0,-78.0,-6.0,-77.0,-6.0,-77.0,-7.0,57.562750577926636,0.002342706978121046
6991,-76.0,-7.0,-77.0,-7.0,-77.0,-6.0,-76.0,-6.0,-76.0,-7.0,71.23405337333679,0.012299718440722059
